,T_HMP,WDIR,WS_MAX,SW_IN_AVG,SW_OUT_AVG,LW_IN_AVG,LW_OUT_AVG,PRESS,height,RH,oxypercent
2096,-2.711,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,533.08,5315,90.138,44.94276212838962
2097,-3.436,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,532.58,5315,93.987,44.94276212838961
2098,-3.705,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,531.68,5315,88.845,44.94276212838961
2099,0.177,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,534.12,5315,46.06,44.9427621283896
2100,-0.825,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,534.01,5315,90.718,44.94276212838961
2101,-2.487,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,532.83,5315,73.489,44.94276212838961
2102,-2.152,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,530.67,5315,32.693,44.94276212838961
2103,-2.663,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,530.57,5315,38.614,44.9427621283896
2104,-5.142,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,530.04,5315,59.656,44.9427621283896
2105,-5.138,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,531.64,5315,83.124,44.9427621283896
2106,-3.139,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,534.43,5315,80.857,44.94276212838961
2107,-2.884,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,533.52,5315,90.702,44.94276212838961
2108,-3.423,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,533.34,5315,98.213,44.94276212838961
2109,-1.418,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,533.64,5315,89.719,44.94276212838961
2110,-3.951,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,533.03,5315,78.118,44.94276212838961
2111,-1.166,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,533.2,5315,75.534,44.9427621283896
2112,-3.364,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,532.2,5315,76.986,44.9427621283896
2113,-1.287,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,532.76,5315,40.378,44.94276212838961
2114,-4.499,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,532.92,5315,83.078,44.9427621283896
2115,-2.794,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,533.47,5315,48.465,44.94276212838961
2116,-0.661,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,535.16,5315,47.572,44.94276212838961
2117,-3.554,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,532.98,5315,92.233,44.94276212838961
2118,-3.48,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,531.69,5315,99.303,44.94276212838961
2119,-5.15,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,531.81,5315,99.277,44.94276212838961
2120,-3.374,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,531.26,5315,98.786,44.94276212838961
2121,-2.26,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,533.22,5315,91.479,44.9427621283896
2122,-2.879,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,533.83,5315,97.073,44.94276212838961
2123,-1.721,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,533.26,5315,91.61,44.94276212838961
2124,-1.645,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,533.1,5315,93.168,44.9427621283896
2125,-1.687,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,533.31,5315,97.272,44.94276212838961
2126,-1.569,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,533.5,5315,90.155,44.9427621283896
2127,-1.334,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,534.08,5315,99.37,44.9427621283896
2128,0.279,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,534.17,5315,91.2,44.9427621283896
2129,0.041,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,533.89,5315,95.0,44.9427621283896
2130,0.452,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,533.18,5315,95.8,44.94276212838961
2131,1.401,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,531.75,5315,91.7,44.94276212838961
2132,1.852,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,533.75,5315,96.7,44.9427621283896
2133,1.815,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,535.09,5315,92.7,44.94276212838961
2134,1.072,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,533.27,5315,89.0,44.9427621283896
2135,0.364,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,532.85,5315,82.2,44.94276212838961
2136,-0.9,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,533.12,5315,86.748,44.9427621283896
2137,-0.438,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,532.33,5315,85.258,44.94276212838961
2138,-0.641,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,531.51,5315,81.602,44.94276212838961
2139,-1.164,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,529.8,5315,97.083,44.94276212838961
2140,-3.382,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,528.49,5315,99.414,44.94276212838961
2141,-3.087,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,530.65,5315,100.0,44.94276212838961
2142,-2.308,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,533.28,5315,100.0,44.94276212838961
2143,-3.239,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,532.22,5315,96.281,44.94276212838961
2144,-6.702752475247525,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,508.63291949011193,5315,73.85463814238567,44.9427621283896
2145,-6.702752475247525,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,508.63291949011193,5315,73.85463814238567,44.9427621283896
2146,-6.702752475247525,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,508.63291949011193,5315,73.85463814238567,44.9427621283896
2147,-6.702752475247525,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,508.63291949011193,5315,73.85463814238567,44.9427621283896
2148,-6.702752475247525,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,508.63291949011193,5315,73.85463814238567,44.9427621283896
2149,-6.702752475247525,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,508.63291949011193,5315,73.85463814238567,44.9427621283896
2150,-6.702752475247525,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,508.63291949011193,5315,73.85463814238567,44.9427621283896
2151,-6.702752475247525,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,508.63291949011193,5315,73.85463814238567,44.9427621283896
2152,-6.702752475247525,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,508.63291949011193,5315,73.85463814238567,44.9427621283896
2153,-6.702752475247525,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,508.63291949011193,5315,73.85463814238567,44.9427621283896
2154,-6.702752475247525,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,508.63291949011193,5315,73.85463814238567,44.9427621283896
2155,-6.702752475247525,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,508.63291949011193,5315,73.85463814238567,44.9427621283896
2156,-6.702752475247525,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,508.63291949011193,5315,73.85463814238567,44.9427621283896
2157,-6.702752475247525,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,508.63291949011193,5315,73.85463814238567,44.9427621283896
2158,-6.702752475247525,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,508.63291949011193,5315,73.85463814238567,44.9427621283896
2159,4.042,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,533.4,5315,83.3,44.94276212838961
2160,2.859,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,534.23,5315,82.4,44.94276212838961
2161,2.059,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,534.85,5315,94.8,44.9427621283896
2162,2.946,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,534.86,5315,89.3,44.94276212838961
2163,3.535,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,534.47,5315,91.6,44.94276212838961
2164,3.263,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,534.28,5315,85.4,44.94276212838961
2165,2.962,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,533.93,5315,91.2,44.94276212838961
2166,1.946,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,533.27,5315,89.7,44.9427621283896
2167,3.599,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,533.23,5315,80.9,44.94276212838962
2168,2.421,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,533.05,5315,92.8,44.94276212838961
2169,1.869,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,532.3,5315,94.1,44.94276212838961
2170,3.059,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,533.57,5315,87.5,44.94276212838961
2171,2.88,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,536.69,5315,97.3,44.94276212838961
2172,4.425,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,536.34,5315,89.4,44.94276212838961
2173,4.193,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,535.58,5315,92.9,44.94276212838961
2174,4.607,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,535.43,5315,89.3,44.94276212838961
2175,2.818,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,536.68,5315,99.8,44.9427621283896
2176,3.669,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,536.39,5315,93.5,44.9427621283896
2177,3.711,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,535.25,5315,93.3,44.94276212838961
2178,1.51,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,534.77,5315,98.1,44.94276212838961
2179,3.901,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,535.23,5315,87.3,44.9427621283896
2180,2.869,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,535.08,5315,94.4,44.9427621283896
2181,2.669,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,534.97,5315,99.2,44.94276212838961
2182,3.728,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,535.65,5315,92.0,44.94276212838961
2183,4.963,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,535.78,5315,90.8,44.94276212838962
2184,5.264,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,536.5,5315,91.3,44.94276212838961
2185,4.601,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,538.14,5315,94.4,44.94276212838961
2186,5.203,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,538.05,5315,89.5,44.94276212838961
2187,5.247,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,536.14,5315,90.6,44.94276212838961
2188,3.699,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,534.85,5315,96.3,44.9427621283896
2189,3.269,194.46961593975524,5.8471722518008145,97.93929891125042,37.51148359824146,239.66591845493562,305.00474034971955,535.57,5315,99.8,44.94276212838961
